{'tag': '내가', 'count': 467}
{'tag': '으스러진다', 'count': 1}
{'tag': '브랙스톤', 'count': 1}
{'tag': '힉스', 'count': 1}
{'tag': '수축이란', 'count': 1}
{'tag': '매점에서', 'count': 1}
{'tag': '호출을', 'count': 1}
{'tag': '와준', 'count': 1}
{'tag': '머리핀', 'count': 1}
{'tag': '소외감을', 'count': 1}
{'tag': '느낀다는', 'count': 1}
{'tag': '넘본', 'count': 1}
{'tag': '말곤', 'count': 1}
{'tag': '6백', 'count': 1}
{'tag': '신음', 'count': 1}
{'tag': '낸단', 'count': 1}
{'tag': '많은걸', 'count': 1}
{'tag': '맡으면', 'count': 1}
{'tag': '구역질해', 'count': 1}
{'tag': '같다구', 'count': 1}
{'tag': '헤어지려구', 'count': 1}
{'tag': '바라나', 'count': 1}
{'tag': '가까이에', 'count': 1}
{'tag': '이러나', 'count': 1}
{'tag': '맥주가', 'count': 1}
{'tag': '고팠는데', 'count': 1}
{'tag': '칼슘이', 'count': 1}
{'tag': '주스를', 'count': 1}
{'tag': '들이켰어', 'count': 1}
{'tag': '발가벗은', 'count': 1}
{'tag': '활보를', 'count': 1}
{'tag': '한다든가', 'count': 1}
{'tag': '읽어봐', 'count': 1}
{'tag': '앞치마', 'count': 1}
{'tag': '두른', 'count': 1}
{'tag': '배짱을', 'count': 1}
{'tag': '튕겨야지', 'count': 1}
{'tag': '뻥카가', 'count': 1}
{'tag': '거짓말의', 'count': 1}
{'tag': '표현이야', 'count': 1}
{'tag': '더하자', 'count': 1}
{'tag': '돌고', 'count': 1}
{'tag': '태도가', 'count': 1}
{'tag': '쇼핑이라면', 'count': 1}
{'tag': '듣자', 'count': 1}
{'tag': '주문을', 'count': 1}
{'tag': '걸었어', 'count': 1}
{'tag': '깎아줄', 'count': 1}
{'tag': '우연일까', 'count': 1}
{'tag': '인사했지', 'count': 1}
{'tag': '50센트가', 'count': 1}
{'tag': '한계야', 'count': 1}
{'tag': '반대하는', 'count': 1}
{'tag': '패배자님', 'count': 1}
{'tag': '허풍이었어', 'count': 1}
{'tag': '지갑', 'count': 1}
{'tag': '존재의', 'count': 1}
{'tag': '가벼움', 'count': 1}
{'tag': '그대로야', 'count': 1}
{'tag': '6년으로', 'count': 1}
{'tag': '해주랴', 'count': 1}
{'tag': '화석', 'count': 1}
{'tag': '보여주려고', 'count': 1}
{'tag': '내린', 'count': 1}
{'tag': '슬라이드를', 'count': 1}
{'tag': '좋아하더라고', 'count': 1}
{'tag': '야시시한', 'count': 1}
{'tag': '이유로', 'count': 1}
{'tag': '커튼을', 'count': 1}
{'tag': '내릴지도', 'count': 1}
{'tag': '생각만', 'count': 1}
{'tag': '소름', 'count': 1}
{'tag': '하루만', 'count': 1}
{'tag': '달라질', 'count': 1}
{'tag': '사인을', 'count': 1}
{'tag': '받았답니다', 'count': 1}
{'tag': '최선의', 'count': 1}
{'tag': '통해', 'count': 1}
{'tag': '그래달라고', 'count': 1}
{'tag': '부탁했거든', 'count': 1}
{'tag': '패션감각까지', 'count': 1}
{'tag': '이래라저래라', 'count': 1}
{'tag': '질투하지', 'count': 1}
{'tag': '소리하지', 'count': 1}
{'tag': '우스워서', 'count': 1}
{'tag': '그런다', 'count': 1}
{'tag': '밥과', 'count': 1}
{'tag': '날린', 'count': 1}
{'tag': '인사과의', 'count': 1}
{'tag': '빌려왔어', 'count': 1}
{'tag': '블리커', 'count': 1}
{'tag': '가의', 'count': 1}
{'tag': '대여점', 'count': 1}
{'tag': '충격이다', 'count': 1}
{'tag': '변태자식들', 'count': 1}
{'tag': '우리한테도', 'count': 1}
{'tag': '생기고', 'count': 1}
{'tag': '분만실에서', 'count': 1}
{'tag': '안겨줄', 'count': 1}
{'tag': '대학에', 'count': 1}
{'tag': '돌아와선', 'count': 1}
{'tag': '아이의', 'count': 1}
{'tag': '빈방을', 'count': 1}
{'tag': '느낀다', 'count': 1}
{'tag': '고약한', 'count': 1}
{'tag': '지병으로', 'count': 1}
{'tag': '가지각색의', 'count': 1}
{'tag': '모래', 'count': 1}
{'tag': '쇼까지', 'count': 1}
{'tag': '모르겠지', 'count': 1}
{'tag': '우르술라', 'count': 1}
{'tag': '다녀왔어', 'count': 1}
{'tag': '봤는지', 'count': 1}
{'tag': '나죠', 'count': 1}
{'tag': '맞았나', 'count': 1}
{'tag': '멈췄고', 'count': 1}
{'tag': '영사기', 'count': 1}
{'tag': '박살났다', 'count': 1}
{'tag': '그만해라', 'count': 1}
{'tag': '화해한', 'count': 1}
{'tag': '내말은', 'count': 1}
{'tag': '25센트짜리', 'count': 1}
{'tag': '끄내셨어', 'count': 1}
{'tag': '고모', 'count': 1}
{'tag': '데릴러', 'count': 1}
{'tag': '가셨단다', 'count': 1}
{'tag': '고모도', 'count': 1}
{'tag': '5달러씩', 'count': 1}
{'tag': '받겠네', 'count': 1}
{'tag': '너랑도', 'count': 1}
{'tag': '얘네들이', 'count': 1}
{'tag': '하는건지', 'count': 1}
{'tag': '아냐고', 'count': 1}
{'tag': '물어볼라고', 'count': 1}
{'tag': '들어왔을', 'count': 1}
{'tag': '참이었어', 'count': 1}
{'tag': '흥분되는걸', 'count': 1}
{'tag': '아르메니아인', 'count': 1}
{'tag': '가족들이', 'count': 1}
{'tag': '안보고', 'count': 1}
{'tag': '났는데', 'count': 1}
{'tag': '하루에', 'count': 1}
{'tag': '꿇었더니', 'count': 1}
{'tag': '아는거야', 'count': 1}
{'tag': '작정이었다고', 'count': 1}
{'tag': '선수쳐버렸다고', 'count': 1}
{'tag': '화낼꺼야', 'count': 1}
{'tag': '청혼하는걸', 'count': 1}
{'tag': '받아들였어', 'count': 1}
{'tag': '지쳤어', 'count': 1}
{'tag': '전희는', 'count': 1}
{'tag': '없는거다', 'count': 1}
{'tag': '가봐야', 'count': 1}
{'tag': '보마', 'count': 1}
{'tag': '설득시켰는걸', 'count': 1}
{'tag': '그룹의', 'count': 1}
{'tag': '조종사나', 'count': 1}
{'tag': '다름없지', 'count': 1}
{'tag': '생각인것', 'count': 1}
{'tag': '조종사도', 'count': 1}
{'tag': '지친단', 'count': 1}
{'tag': '가는구나', 'count': 1}
{'tag': '잠자면서', 'count': 1}
{'tag': '놀랍지', 'count': 1}
{'tag': '나일리는', 'count': 1}
{'tag': '서있잖아', 'count': 1}
{'tag': '훔쳐볼래', 'count': 1}
{'tag': '훔쳐보기는', 'count': 1}
{'tag': '훔쳐봐야지', 'count': 1}
{'tag': '아이구', 'count': 1}
{'tag': '입안에', 'count': 1}
{'tag': '집어넣으면', 'count': 1}
{'tag': '떼잖아요', 'count': 1}
{'tag': '넣기에', 'count': 1}
{'tag': '큰걸까요', 'count': 1}
{'tag': '미쳐서', 'count': 1}
{'tag': '몰라서', 'count': 1}
{'tag': '앞에서는', 'count': 1}
{'tag': '태어났다는걸', 'count': 1}
{'tag': '비밀같은거', 'count': 1}
{'tag': '오래간만이잖아', 'count': 1}
{'tag': '비밀같은건', 'count': 1}
{'tag': '거짓말하는거야', 'count': 1}
{'tag': '안줬다고', 'count': 1}
{'tag': '안줬어', 'count': 1}
{'tag': '반지야', 'count': 1}
{'tag': '내꺼야', 'count': 1}
{'tag': '약혼반지야', 'count': 1}
{'tag': '할려고', 'count': 1}
{'tag': '40시간째', 'count': 1}
{'tag': '못잤고', 'count': 1}
{'tag': '짓이긴', 'count': 1}
{'tag': '부끄러워', 'count': 1}
{'tag': '되는거죠', 'count': 1}
{'tag': '이것만을', 'count': 1}
{'tag': '아셨으면', 'count': 1}
{'tag': '장인어른께서', 'count': 1}
{'tag': '생각했었지', 'count': 1}
{'tag': '시대였지', 'count': 1}
{'tag': '허리가', 'count': 1}
{'tag': '안좋아진', 'count': 1}
{'tag': '이유지', 'count': 1}
{'tag': '우연이네요', 'count': 1}
{'tag': '대화가', 'count': 1}
{'tag': '총알이', 'count': 1}
{'tag': '이유거든요', 'count': 1}
{'tag': '싱크대에', 'count': 1}
{'tag': '올리고', 'count': 1}
{'tag': '섹스할때', 'count': 1}
{'tag': '사용한', 'count': 1}
{'tag': '체위에', 'count': 1}
{'tag': '관해선', 'count': 1}
{'tag': '될것', 'count': 1}
{'tag': '좋더라도', 'count': 1}
{'tag': '않은데요', 'count': 1}
{'tag': '쾌감은', 'count': 1}
{'tag': '느끼면', 'count': 1}
{'tag': '더욱', 'count': 1}
{'tag': '결혼하자고', 'count': 1}
{'tag': '부적절하잖아', 'count': 1}
{'tag': '내꺼보다', 'count': 1}
{'tag': '크잖아', 'count': 1}
{'tag': '중요한건', 'count': 1}
{'tag': '얘기해줄래', 'count': 1}
{'tag': '청혼한게', 'count': 1}
{'tag': '안했단', 'count': 1}
{'tag': '놀랐어', 'count': 1}
{'tag': '당황했다고', 'count': 1}
{'tag': '모르는거', 'count': 1}
{'tag': '청혼했지', 'count': 1}
{'tag': '지쳤구나', 'count': 1}
{'tag': '올께', 'count': 1}
{'tag': '일어났던', 'count': 1}
{'tag': '일어난거야', 'count': 1}
{'tag': '떨어져서', 'count': 1}
{'tag': '굽혔는데', 'count': 1}
{'tag': '들이닥치고', 'count': 1}
{'tag': '예정이었단', 'count': 1}
{'tag': '작정이었어', 'count': 1}
{'tag': '일어났어요', 'count': 1}
{'tag': '고픈가봐요', 'count': 1}
{'tag': '낳고나면', 'count': 1}
{'tag': '가려', 'count': 1}
{'tag': '올께요', 'count': 1}
{'tag': '잘못이잖아', 'count': 1}
{'tag': '열심인데', 'count': 1}
{'tag': '받은거야', 'count': 1}
{'tag': '청혼도', 'count': 1}
{'tag': '끼고', 'count': 1}
{'tag': '약혼했다고', 'count': 1}
{'tag': '생각했을때', 'count': 1}
{'tag': '방해해서', 'count': 1}
{'tag': '죄송한데요', 'count': 1}
{'tag': '팜플렛', 'count': 1}
{'tag': '밀어주시겠어요', 'count': 1}
{'tag': '한번이잖아', 'count': 1}
{'tag': '내려와', 'count': 1}
{'tag': '불법으로', 'count': 1}
{'tag': '호출기', 'count': 1}
{'tag': '이름으로', 'count': 1}
{'tag': '요람이나', 'count': 1}
{'tag': '흔들어줘라', 'count': 1}
{'tag': '상관없대', 'count': 1}
{'tag': '정신없지', 'count': 1}
{'tag': '서비스', 'count': 1}
{'tag': '동정이니', 'count': 1}
{'tag': '참으로', 'count': 1}
{'tag': '향기가', 'count': 1}
{'tag': '솔직하기로', 'count': 1}
{'tag': '안드레가', 'count': 1}
{'tag': '45분', 'count': 1}
{'tag': '거기로', 'count': 1}
{'tag': '부분적으로', 'count': 1}
{'tag': '외설스러웠니', 'count': 1}
{'tag': '꼬마가', 'count': 1}
{'tag': '체육시간에', 'count': 1}
{'tag': '허리라도', 'count': 1}
{'tag': '틀어졌대', 'count': 1}
{'tag': '동료들하고', 'count': 1}
{'tag': '잊으려면', 'count': 1}
{'tag': '걸릴', 'count': 1}
{'tag': '쉘리', 'count': 1}
{'tag': '재밌어하지', 'count': 1}
{'tag': '안드레는', 'count': 1}
{'tag': '대사였는데', 'count': 1}
{'tag': '많거나', 'count': 1}
{'tag': '어리거나', 'count': 1}
{'tag': '원더', 'count': 1}
{'tag': '배고플까봐', 'count': 1}
{'tag': '엮였구나', 'count': 1}
{'tag': '한동안은', 'count': 1}
{'tag': '치열한', 'count': 1}
{'tag': '각축을', 'count': 1}
{'tag': '벌였지', 'count': 1}
{'tag': '너희들한테', 'count': 1}
{'tag': '얘기하러', 'count': 1}
{'tag': '키스해봤냐', 'count': 1}
{'tag': '주문했다', 'count': 1}
{'tag': '약종상이', 'count': 1}
{'tag': '약제사잖아', 'count': 1}
{'tag': '앉았다고', 'count': 1}
{'tag': '쫓아내잖아', 'count': 1}
{'tag': '시트', 'count': 1}
{'tag': '들어가니까', 'count': 1}
{'tag': '피곤했어', 'count': 1}
{'tag': '대량생산제품은', 'count': 1}
{'tag': '가구에는', 'count': 1}
{'tag': '담겨있어야', 'count': 1}
{'tag': '플레인스에서', 'count': 1}
{'tag': '실려왔잖아', 'count': 1}
{'tag': '찬장에', 'count': 1}
{'tag': '흉측한', 'count': 1}
{'tag': '과일접시', 'count': 1}
{'tag': '도자기도', 'count': 1}
{'tag': '빚었냐', 'count': 1}
{'tag': '고리짝', 'count': 1}
{'tag': '테이블이로세', 'count': 1}
{'tag': '고리짝이라니', 'count': 1}
{'tag': '빠져나가면', 'count': 1}
{'tag': '떠버리', 'count': 1}
{'tag': '연속은', 'count': 1}
{'tag': '곤란해', 'count': 1}
{'tag': '맞혀봐', 'count': 1}
{'tag': '아편', 'count': 1}
{'tag': '500달러밖에', 'count': 1}
{'tag': '500달러', 'count': 1}
{'tag': '장에다', 'count': 1}
{'tag': '플레인스', 'count': 1}
{'tag': '나라일', 'count': 1}
{'tag': '반에서', 'count': 1}
{'tag': '샀거든', 'count': 1}
{'tag': '싫어한대', 'count': 1}
{'tag': '테이블보를', 'count': 1}
{'tag': '20분이면', 'count': 1}
{'tag': '저녁준비', 'count': 1}
{'tag': '기대된다', 'count': 1}
{'tag': '가져올', 'count': 1}
{'tag': '샀으니까', 'count': 1}
{'tag': '참는다', 'count': 1}
{'tag': '떠버리래', 'count': 1}
{'tag': '간밤엔', 'count': 1}
{'tag': '어제가', 'count': 1}
{'tag': '데이트였거든', 'count': 1}
{'tag': '밥맛이야', 'count': 1}
{'tag': '시끄럽긴', 'count': 1}
{'tag': '시끄럽네', 'count': 1}
{'tag': '테이블보야', 'count': 1}
{'tag': '테이블보까지', 'count': 1}
{'tag': '해먹었구나', 'count': 1}
{'tag': '영화나', 'count': 1}
{'tag': '으르렁거릴', 'count': 1}
{'tag': '6개월이나', 'count': 1}
{'tag': '쉬쉬했잖아', 'count': 1}
{'tag': '핫바지', 'count': 1}
{'tag': '갖은', 'count': 1}
{'tag': '수모를', 'count': 1}
{'tag': '당했어', 'count': 1}
{'tag': '파커', 'count': 1}
{'tag': '콘솔', 'count': 1}
{'tag': '식민지시대', 'count': 1}
{'tag': '장사들이', 'count': 1}
{'tag': '시장에', 'count': 1}
{'tag': '썼던', 'count': 1}
{'tag': '절묘하구만', 'count': 1}
{'tag': '찾았구나', 'count': 1}
{'tag': '시대', 'count': 1}
{'tag': '꾸며야겠던데', 'count': 1}
{'tag': '도와달라고', 'count': 1}
{'tag': '많았는데', 'count': 1}
{'tag': '부채도', 'count': 1}
{'tag': '새장도', 'count': 1}
{'tag': '비슷하고', 'count': 1}
{'tag': '거실이랑', 'count': 1}
{'tag': '칸막이도', 'count': 1}
{'tag': '긴장했었나봐요', 'count': 1}
{'tag': '붙었으면', 'count': 1}
{'tag': '애들이야', 'count': 1}
{'tag': '다름없다고', 'count': 1}
{'tag': '나오겠다면', 'count': 1}
{'tag': '걸리면', 'count': 1}
{'tag': '댔지', 'count': 1}
{'tag': '잘못을', 'count': 1}
{'tag': '사과하러', 'count': 1}
{'tag': '길이에요', 'count': 1}
{'tag': '제까짓', 'count': 1}
{'tag': '세상은', 'count': 1}
{'tag': '요지경인걸', 'count': 1}
{'tag': '끝날때', 'count': 1}
{'tag': '엠마의', 'count': 1}
{'tag': '아빠니까', 'count': 1}
{'tag': '찰리의', 'count': 1}
{'tag': '지성과', 'count': 1}
{'tag': '원초적인', 'count': 1}
{'tag': '공부벌레에', 'count': 1}
{'tag': '인기도', 'count': 1}
{'tag': '많겠네', 'count': 1}
{'tag': '해야할것', 'count': 1}
{'tag': '비슷해지기는', 'count': 1}
{'tag': '샤니아', 'count': 1}
{'tag': '트웨인은', 'count': 1}
{'tag': '사냥하고', 'count': 1}
{'tag': '선택권을', 'count': 1}
{'tag': '사냥도', 'count': 1}
{'tag': '검사', 'count': 1}
{'tag': '해야해', 'count': 1}
{'tag': '단체', 'count': 1}
{'tag': '견학가서', 'count': 1}
{'tag': '것보다는', 'count': 1}
{'tag': '낫겠지', 'count': 1}
{'tag': '와인이', 'count': 1}
{'tag': '우유보다', 'count': 1}
{'tag': '정신없는', 'count': 1}
{'tag': '하루였어요', 'count': 1}
{'tag': '뉴욕에', 'count': 1}
{'tag': '신나요', 'count': 1}
{'tag': '에이버리', 'count': 1}
{'tag': '피셔', 'count': 1}
{'tag': '홀에서', 'count': 1}
{'tag': '크로노스', 'count': 1}
{'tag': '현악', 'count': 1}
{'tag': '4중주단', 'count': 1}
{'tag': '공연이', 'count': 1}
{'tag': '선수', 'count': 1}
{'tag': '하나하나', 'count': 1}
{'tag': '형편없다니까요', 'count': 1}
{'tag': '절대가지', 'count': 1}
{'tag': '말랬거든요', 'count': 1}
{'tag': '도청장치가', 'count': 1}
{'tag': '돼있나요', 'count': 1}
{'tag': '찰리에', 'count': 1}
{'tag': '관해', 'count': 1}
{'tag': '합친', 'count': 1}
{'tag': '것보다도', 'count': 1}
{'tag': '허리띠', 'count': 1}
{'tag': '문화공간에', 'count': 1}
{'tag': '저방에', 'count': 1}
{'tag': '용기에', 'count': 1}
{'tag': '담아오세요', 'count': 1}
{'tag': '담으라구요', 'count': 1}
{'tag': '그런말은', 'count': 1}
{'tag': '900번에', 'count': 1}
{'tag': '걸어야만', 'count': 1}
{'tag': '들을수', 'count': 1}
{'tag': '아는사람', 'count': 1}
{'tag': '없는걸', 'count': 1}
{'tag': '남편이랑', 'count': 1}
{'tag': '노력하려구', 'count': 1}
{'tag': '의욕이', 'count': 1}
{'tag': '좋아서요', 'count': 1}
{'tag': '스톡홀름이죠', 'count': 1}
{'tag': '특유의', 'count': 1}
{'tag': '선과', 'count': 1}
{'tag': '임파스토', 'count': 1}
{'tag': '기법을', 'count': 1}
{'tag': '주시하세요', 'count': 1}
{'tag': '주제가', 'count': 1}
{'tag': '자체였기', 'count': 1}
{'tag': '상대역이', 'count': 1}
{'tag': '죽었어', 'count': 1}
{'tag': '카라바지오는', 'count': 1}
{'tag': '중심인물의', 'count': 1}
{'tag': '고뇌를', 'count': 1}
{'tag': '강조하기', 'count': 1}
{'tag': '명암법을', 'count': 1}
{'tag': '썼죠', 'count': 1}
{'tag': '있는동안', 'count': 1}
{'tag': '두드린', 'count': 1}
{'tag': '감사', 'count': 1}
{'tag': '신속하게', 'count': 1}
{'tag': '처리할수', 'count': 1}
{'tag': '안나왔어', 'count': 1}
{'tag': '이상없을', 'count': 1}
{'tag': '문화군요', 'count': 1}
{'tag': '못이', 'count': 1}
{'tag': '박혀서', 'count': 1}
{'tag': '까다롭고', 'count': 1}
{'tag': '쫀쫀해서', 'count': 1}
{'tag': '왜왔어', 'count': 1}
{'tag': '일하는걸', 'count': 1}
{'tag': '숨긴거야', 'count': 1}
{'tag': '의료보험', 'count': 1}
{'tag': '치과진료보험에', 'count': 1}
{'tag': '출근부도', 'count': 1}
{'tag': '기록하고', 'count': 1}
{'tag': '세금도', 'count': 1}
{'tag': '내야해', 'count': 1}
{'tag': '신념에', 'count': 1}
{'tag': '살아야지', 'count': 1}
{'tag': '곳이더군요', 'count': 1}
{'tag': '외운것', 'count': 1}
{'tag': '같더라구요', 'count': 1}
{'tag': '그림에', 'count': 1}
{'tag': '얘기하던걸요', 'count': 1}
{'tag': '줘봐요', 'count': 1}
{'tag': '미술', 'count': 1}
{'tag': '외운건', 'count': 1}
{'tag': '생각했기', 'count': 1}
{'tag': '때문이에요', 'count': 1}
{'tag': '그얘기도', 'count': 1}
{'tag': '참이에요', 'count': 1}
{'tag': '전해줄게요', 'count': 1}
{'tag': '자궁은', 'count': 1}
{'tag': '정자가', 'count': 1}
{'tag': '노력해볼수는', 'count': 1}
{'tag': '스코틀랜드', 'count': 1}
{'tag': '되셨나요', 'count': 1}
{'tag': '인형이었을', 'count': 1}
{'tag': '헬멧부터', 'count': 1}
{'tag': '건너집', 'count': 1}
{'tag': '자전거가', 'count': 1}
{'tag': '분홍색에', 'count': 1}
{'tag': '무지개색', 'count': 1}
{'tag': '술과', 'count': 1}
{'tag': '하얀', 'count': 1}
{'tag': '자전거와', 'count': 1}
{'tag': '똑같네', 'count': 1}
{'tag': '물려받았어', 'count': 1}
{'tag': '태워줬니', 'count': 1}
{'tag': '포장', 'count': 1}
{'tag': '박스는', 'count': 1}
{'tag': '그림이', 'count': 1}
{'tag': '앉으면', 'count': 1}
{'tag': '양아빠가', 'count': 1}
{'tag': '마당에서', 'count': 1}
{'tag': '끌어주셨어', 'count': 1}
{'tag': '불공평해', 'count': 1}
{'tag': '끌어', 'count': 1}
{'tag': '드렸는', 'count': 1}
{'tag': 'Candy', 'count': 1}
{'tag': '이웃들', 'count': 1}
{'tag': '러스티라고', 'count': 1}
{'tag': '부르면', 'count': 1}
{'tag': '빨간머리', 'count': 1}
{'tag': '이웃을', 'count': 1}
{'tag': '비서랑', 'count': 1}
{'tag': '놀아날', 'count': 1}
{'tag': '세우느라', 'count': 1}
{'tag': '샜다고', 'count': 1}
{'tag': '둘.', 'count': 1}
{'tag': '매트', 'count': 1}
{'tag': '이상은', 'count': 1}
{'tag': '치우는', 'count': 1}
{'tag': '비었어', 'count': 1}
{'tag': '이웃은', 'count': 1}
{'tag': '훔쳐갔어', 'count': 1}
{'tag': '후론', 'count': 1}
{'tag': '뜻으론', 'count': 1}
{'tag': '좋아졌어', 'count': 1}
{'tag': '사탕이', 'count': 1}
{'tag': '천국의', 'count': 1}
{'tag': '맛이라던데요', 'count': 1}
{'tag': '사셨어요', 'count': 1}
{'tag': '개리', 'count': 1}
{'tag': '평가서', 'count': 1}
{'tag': '읽어봤어요', 'count': 1}
{'tag': '인사과로', 'count': 1}
{'tag': '보냈죠', 'count': 1}
{'tag': '인사과가', 'count': 1}
{'tag': '태그는', 'count': 1}
{'tag': '키스도', 'count': 1}
{'tag': '서로밖에', 'count': 1}
{'tag': '자전걸', 'count': 1}
{'tag': '비서하곤', 'count': 1}
{'tag': '엮이지', 'count': 1}
{'tag': '일군이란', 'count': 1}
{'tag': '찾아와야', 'count': 1}
{'tag': '그렸단', 'count': 1}
{'tag': '이거와', 'count': 1}
{'tag': '비슷하지', 'count': 1}
{'tag': '모양이냐', 'count': 1}
{'tag': '막혀', 'count': 1}
{'tag': '유용하게', 'count': 1}
{'tag': '먼데서', 'count': 1}
{'tag': '표현', 'count': 1}
{'tag': '정도라고요', 'count': 1}
{'tag': '출발해', 'count': 1}
{'tag': '불편하네', 'count': 1}
{'tag': '타기', 'count': 1}
{'tag': '의자로', 'count': 1}
{'tag': '바꾸는', 'count': 1}
{'tag': '배워야', 'count': 1}
{'tag': '종을', 'count': 1}
{'tag': '울려', 'count': 1}
{'tag': '흩트린', 'count': 1}
{'tag': '중국', 'count': 1}
{'tag': '표창으로', 'count': 1}
{'tag': '총을', 'count': 1}
{'tag': '쳐내', 'count': 1}
{'tag': '버리지', 'count': 1}
{'tag': '자전거에', 'count': 1}
{'tag': '맹세해', 'count': 1}
{'tag': '페달을', 'count': 1}
{'tag': '맹세해놓고', 'count': 1}
{'tag': '도둑맞았고', 'count': 1}
{'tag': '용의자도', 'count': 1}
{'tag': '치는', 'count': 1}
{'tag': '이치지', 'count': 1}
{'tag': '자전거는', 'count': 1}
{'tag': '타주길', 'count': 1}
{'tag': '바란다구', 'count': 1}
{'tag': '죽어간다고', 'count': 1}
{'tag': '읽기', 'count': 1}
{'tag': '가져오려면', 'count': 1}
{'tag': '초콜렛으로', 'count': 1}
{'tag': '유혹하려는', 'count': 1}
{'tag': '취소', 'count': 1}
{'tag': '사귑니까', 'count': 1}
{'tag': '장래도', 'count': 1}
{'tag': '불투명하죠', 'count': 1}
{'tag': '보고서', 'count': 1}
{'tag': '썼습니다', 'count': 1}
{'tag': '썼단', 'count': 1}
{'tag': '나왔다', 'count': 1}
{'tag': '기다리잖아', 'count': 1}
{'tag': '이래요', 'count': 1}
{'tag': '여러분과', 'count': 1}
{'tag': '친해지려고', 'count': 1}
{'tag': '시작했는데', 'count': 1}
{'tag': '피웠어', 'count': 1}
{'tag': '골초', 'count': 1}
{'tag': '불었거든', 'count': 1}
{'tag': '협박메모를', 'count': 1}
{'tag': '붙여놨어', 'count': 1}
{'tag': '확인해봤는데요', 'count': 1}
{'tag': '컨트리', 'count': 1}
{'tag': '소식지', 'count': 1}
{'tag': '소식란을', 'count': 1}
{'tag': '받으라고', 'count': 1}
{'tag': '잘됐다구', 'count': 1}
{'tag': '않겠지', 'count': 1}
{'tag': '다를', 'count': 1}
{'tag': '받아줘', 'count': 1}
{'tag': '투박한', 'count': 1}
{'tag': '동물', 'count': 1}
{'tag': '센터를', 'count': 1}
{'tag': '불러들일', 'count': 1}
{'tag': '몰랐으니까', 'count': 1}
{'tag': '원숭아', 'count': 1}
{'tag': '시리얼킬러구나', 'count': 1}
{'tag': '시리얼킬러', 'count': 1}
{'tag': '임산부들', 'count': 1}
{'tag': '식성은', 'count': 1}
{'tag': '묘해', 'count': 1}
{'tag': '냄새야', 'count': 1}
{'tag': '볼로냐', 'count': 1}
{'tag': '내용인데', 'count': 1}
{'tag': '빅토리아시대', 'count': 1}
{'tag': '문고리', 'count': 1}
{'tag': '전시회', 'count': 1}
{'tag': '하실래요', 'count': 1}
{'tag': '빙고', 'count': 1}
{'tag': '헬기', 'count': 1}
{'tag': '조종강습에도', 'count': 1}
{'tag': '등록했어', 'count': 1}
{'tag': '속상하겠다', 'count': 1}
{'tag': '게워냈어', 'count': 1}
{'tag': '고역이야', 'count': 1}
{'tag': '캐시미어', 'count': 1}
{'tag': '입었어요', 'count': 1}
{'tag': '데이트였죠', 'count': 1}
{'tag': '찢어버리면', 'count': 1}
{'tag': '그만이죠', 'count': 1}
{'tag': '송별파티인데', 'count': 1}
{'tag': '유혹할', 'count': 1}
{'tag': '절호의', 'count': 1}
{'tag': '작전은', 'count': 1}
{'tag': '먹히질', 'count': 1}
{'tag': '체리', 'count': 1}
{'tag': '혀로', 'count': 1}
{'tag': '체리줄기를', 'count': 1}
{'tag': '묶을', 'count': 1}
{'tag': '포시즌스에서', 'count': 1}
{'tag': '간단하게', 'count': 1}
{'tag': '한잔하고', 'count': 1}
{'tag': '살라미', 'count': 1}
{'tag': '위엔', 'count': 1}
{'tag': '얹을', 'count': 1}
{'tag': '젖고랑이', 'count': 1}
{'tag': '동의합니다', 'count': 1}
{'tag': '들키고', 'count': 1}
{'tag': '소매로', 'count': 1}
{'tag': '꺼내는', 'count': 1}
{'tag': '순서라니', 'count': 1}
{'tag': '차례예요', 'count': 1}
{'tag': '송아지고기', 'count': 1}
{'tag': '지금이라도', 'count': 1}
{'tag': '전채요리', 'count': 1}
{'tag': '건너뛰면', 'count': 1}
{'tag': '합치면', 'count': 1}
{'tag': '벗을', 'count': 1}
{'tag': '가봐야겠군요', 'count': 1}
{'tag': '벗어라', 'count': 1}
{'tag': '자지러질', 'count': 1}
{'tag': '침실이었어요', 'count': 1}
{'tag': '생각이었죠', 'count': 1}
{'tag': '들을래요', 'count': 1}
{'tag': '불러들이면', 'count': 1}
{'tag': '좋아한단', 'count': 1}
{'tag': '앉아도', 'count': 1}
{'tag': '사진이었어', 'count': 1}
{'tag': '걸려들어', 'count': 1}
{'tag': '파스트라미', 'count': 1}
{'tag': '얹으면', 'count': 1}
{'tag': '그야', 'count': 1}
{'tag': '절인', 'count': 1}
{'tag': '쇠고기지', 'count': 1}
{'tag': '몫이야', 'count': 1}
{'tag': '올핸', 'count': 1}
{'tag': '미국', 'count': 1}
{'tag': '14개나', 'count': 1}
{'tag': 'Does', 'count': 1}
{'tag': "n't", 'count': 1}
{'tag': 'Like', 'count': 1}
{'tag': 'Dogs', 'count': 1}
{'tag': '오레곤도', 'count': 1}
{'tag': '비서', 'count': 1}
{'tag': '초대했잖아', 'count': 1}
{'tag': '맛있고', 'count': 1}
{'tag': '완벽해서', 'count': 1}
{'tag': '같았거든', 'count': 1}
{'tag': '마젤란', 'count': 1}
{'tag': '46개', 'count': 1}
{'tag': '50개', 'count': 1}
{'tag': '쓴다', 'count': 1}
{'tag': '아파트의', 'count': 1}
